run,scenario,regime,Mean_Savings,Median_Savings,Savings_Rate,Gini_Wealth
54,auto_enrolment,US,64973558.219146445,1749436.0152342343,32.37142449098996,0.931128894047849
55,auto_enrolment,US,43352230.57506433,1817211.2517181584,36.479552718955375,0.9174572659464697
56,auto_enrolment,US,40965193.5314766,1515936.9866414415,31.54269889375539,0.927739510745591
57,auto_enrolment,US,50378652.035236575,1612505.006115464,26.344065576150175,0.9314511462187594
58,auto_enrolment,US,56694924.32471278,1675449.295415258,29.357123856660518,0.9303858439492243
59,auto_enrolment,US,44161515.86416145,1664386.901285175,32.18286001538163,0.9232281163116332
60,auto_enrolment,US,47317772.37336621,1572195.8283444606,33.18481822879512,0.9250744237405184
61,auto_enrolment,US,54831512.94720111,1547789.2292668144,31.307726100017206,0.9317041764038652
62,auto_enrolment,US,56173386.51609466,1777327.2229399008,39.11652989883494,0.9292079045966566
63,auto_enrolment,US,52116198.7824773,1484076.5097901365,38.03770583762567,0.9266502386619719
64,auto_enrolment,US,51507925.55259059,1664770.250898037,29.62081015625548,0.9225557348981444
65,auto_enrolment,US,48674352.10684195,1728188.8218727321,35.33251259963846,0.9293625170057498
66,auto_enrolment,US,51823173.063442,1845451.6858478924,33.07804321186942,0.9277706491104032
67,auto_enrolment,US,56097845.699410126,1829521.3969252696,32.5044686423361,0.9187060589741016
68,auto_enrolment,US,44051491.435667135,1655201.3230442828,33.23686767525725,0.9204777521190108
69,auto_enrolment,US,60074833.212836556,1426786.1970513891,29.650273143477907,0.9389681733631696
70,auto_enrolment,US,45870865.827580355,1589811.5445883716,39.09083392503899,0.9245815386065863
71,auto_enrolment,US,61249956.080626555,1566059.5523219043,32.688763660383984,0.9411469922657978
72,auto_enrolment,US,53957726.04804815,1758053.2271027206,31.45886692322275,0.9227269393703688
73,auto_enrolment,US,49054466.89246183,1601485.0825855732,26.721385331457636,0.9336979258197691
74,auto_enrolment,US,51794686.01116554,1743836.5698124536,36.41817777504048,0.9234745532662629
75,auto_enrolment,US,45262414.65882225,1521557.4071028978,40.54935830441896,0.9324899504582809
76,auto_enrolment,US,51887486.54768921,1679307.263941871,30.546428952924327,0.9276381672550305
77,auto_enrolment,US,43794521.66108435,1591604.585761759,41.29167238703793,0.9191311492023331
78,auto_enrolment,US,36309805.550222665,1750150.9364904668,31.49649334413686,0.9049702014890648
79,auto_enrolment,US,51007607.2404429,1888147.267754055,35.435122378181646,0.93050101131641
80,auto_enrolment,US,58245035.53747421,1677064.7245893723,31.564438001179358,0.9362306544231274
81,auto_enrolment,US,61305044.068072945,1781455.677277706,29.71860383482535,0.933079862608535
82,auto_enrolment,US,50251181.508198485,1916638.258557135,35.262310801751575,0.9221341168066715
83,auto_enrolment,US,39014711.30433898,1760943.840467225,35.05902079456309,0.9103574917997421
84,auto_enrolment,US,48054866.41497483,1520536.6533482005,32.04841265846278,0.9318292554830829
85,auto_enrolment,US,43976261.39369363,1529042.8328313716,32.78719068568652,0.9256969905284942
86,auto_enrolment,US,36571540.87063926,1620706.6249413318,32.28950566602785,0.9191690490079429
87,auto_enrolment,US,42330018.03977884,1806589.1260915303,34.03960434182493,0.9198171271165303
88,auto_enrolment,US,52211479.839986295,1725584.582725772,29.1220291030653,0.9318655668709359
89,auto_enrolment,US,48653653.81827632,1737025.2839196324,33.54812947242274,0.9211705401686425
90,auto_enrolment,US,47230278.05022467,1568708.5933345316,30.896856225926694,0.9287937876164145
91,auto_enrolment,US,32202231.153295442,1569770.0750830714,39.02703490841774,0.9105912425022848
92,auto_enrolment,US,46077604.511657335,1615839.3686207458,30.941614768637464,0.9244686045032073
93,auto_enrolment,US,41551355.38773714,1684617.0961009925,32.57164911821414,0.914540971820458
94,auto_enrolment,US,47460958.29064874,1719432.7706796573,28.732187854478866,0.9232409868460827
95,auto_enrolment,US,56100040.842177294,1721996.7196852113,35.220556352110734,0.9271744908059159
96,auto_enrolment,US,45375669.55850502,1507289.0793437366,30.355434913655582,0.9302251766495635
97,auto_enrolment,US,54867729.00180412,1560721.3844463031,31.821851734891585,0.9323286067032459
98,auto_enrolment,US,48734550.85397203,1723014.7242630743,28.95035173610596,0.9275777756366277
99,auto_enrolment,US,45717100.88558752,1936111.4330588793,35.27004454393761,0.9143596038952815
0,auto_enrolment,UK,1886418.7998657613,1287917.2898235563,48.94217945068403,0.4660877724188959
1,auto_enrolment,UK,2006561.8628834214,1401240.5667696362,50.59451099595298,0.4847468141325051
2,auto_enrolment,UK,1874696.7008126404,1393574.1227059886,49.503033265944815,0.4498879650891048
3,auto_enrolment,UK,1878372.5876582193,1373824.278613795,48.94087823994682,0.4562274427118582
4,auto_enrolment,UK,1841974.807149807,1331231.9083640333,46.77626158978504,0.46659357479577657
5,auto_enrolment,UK,1787322.5547997556,1281477.3271354996,49.05512655145565,0.45269821324229875
6,auto_enrolment,UK,1750556.7515412944,1274157.3535685386,49.32201686956346,0.4527014333331423
7,auto_enrolment,UK,1924532.131897228,1412787.8178925286,50.51446680245005,0.4682190290466177
8,auto_enrolment,UK,1826590.5802727405,1374842.2382801734,48.68869001886144,0.4392480462816486
9,auto_enrolment,UK,1868666.0841290678,1359394.1134690344,48.63626087699607,0.4478183947977683
10,auto_enrolment,UK,1797420.1472147424,1325923.7660338145,46.101868269575036,0.46580260812430097
11,auto_enrolment,UK,1775665.3377097202,1355096.1882005928,48.6940444326327,0.45177243848198456
12,auto_enrolment,UK,1864018.332402567,1382382.6674264492,50.00989677545224,0.4527533149558438
13,auto_enrolment,UK,1817707.5652430356,1287109.8237977177,49.95336565461489,0.46600241934887876
14,auto_enrolment,UK,1905460.9760243313,1363220.7674348594,49.2670927353229,0.46783169383385625
15,auto_enrolment,UK,1831054.9097305147,1305076.4035130676,49.24579038388766,0.46431181708091374
16,auto_enrolment,UK,1906309.4125000474,1329256.6114221513,50.99460557420336,0.4757111120721911
17,auto_enrolment,UK,1761738.5286432677,1342421.0321364696,48.37218748304059,0.43582187266015726
18,auto_enrolment,UK,1847624.120570257,1260420.798881804,50.14105367487542,0.47631576212725957
19,auto_enrolment,UK,1917026.9037047056,1366802.2688380117,51.12085920730836,0.4764149061144589
20,auto_enrolment,UK,1854973.4987877926,1394665.0589485432,48.34198937784385,0.44682176215532055
21,auto_enrolment,UK,1852512.2241359071,1383203.0673070094,48.73919760723841,0.4374652781668673
22,auto_enrolment,UK,1774208.3981572327,1346860.7703380045,48.84984108891052,0.43967316747092466
23,auto_enrolment,UK,1818987.1869676746,1278613.1657578463,47.70048194786735,0.4712350984196092
24,auto_enrolment,UK,1823763.83248231,1322698.6173614878,49.19762240268359,0.4651888584512818
25,auto_enrolment,UK,1819583.5315584387,1278794.5091395155,48.476685278295584,0.45520118704385637
26,auto_enrolment,UK,1882164.0034028077,1386833.756571976,49.60662117951756,0.4608127620771625
27,auto_enrolment,UK,1918464.5067786898,1372267.2566535207,50.311271031469104,0.47577210000031034
28,auto_enrolment,UK,1899862.874824222,1389704.0161323394,49.85179499945741,0.4571868003223767
29,auto_enrolment,UK,1882238.587301306,1365723.8572371886,48.279190389844956,0.46381156884397834
30,auto_enrolment,UK,1843838.9909185353,1415215.3793066107,48.00008161035008,0.4317443194734325
31,auto_enrolment,UK,1935338.083203842,1355280.9331042867,49.181845570159226,0.4688397961746067
32,auto_enrolment,UK,1728305.7033636528,1321089.5471680665,46.929134697920055,0.4325483250543143
33,auto_enrolment,UK,1903193.8232009083,1307492.9649094571,50.70113415120635,0.46858611426842933
34,auto_enrolment,UK,1915048.2964213432,1338651.8851461033,50.34685337266362,0.4586279587613753
35,auto_enrolment,UK,1973884.8940804438,1426864.6353759593,52.21565322616571,0.45760386252774854
36,auto_enrolment,UK,1866049.7348153724,1403851.6207360853,49.43478249898967,0.44098956451191595
37,auto_enrolment,UK,1847602.065649394,1272995.7828200879,49.68908228190304,0.4807749119010243
38,auto_enrolment,UK,1956700.568110106,1361094.3938363749,53.15103391756189,0.4850276193534546
39,auto_enrolment,UK,1790123.9850929617,1275822.7253140698,47.34589331368258,0.4616706423262946
40,auto_enrolment,UK,1860495.2532599936,1325925.0620224122,46.94473767097576,0.45748774747677734
41,auto_enrolment,UK,1865358.6220572495,1339223.6910409816,49.88236101861991,0.46699628432144524
42,auto_enrolment,UK,1741828.7924793868,1336502.0426743925,45.81170413354206,0.43532566216794666
43,auto_enrolment,UK,1785693.858893698,1290248.1842135307,47.02447964506648,0.45873832197951026
44,auto_enrolment,UK,1871700.59649027,1405711.296681072,49.68189598844153,0.4597522150441611
45,auto_enrolment,UK,1765922.172880944,1307365.418628178,48.553241357113116,0.45396330174686983
46,auto_enrolment,UK,1871567.4846703745,1307945.2214693371,49.43765499018678,0.4840108339365281
47,auto_enrolment,UK,1864296.7008450695,1267797.5358123519,49.473937457409015,0.4726242726642582
48,auto_enrolment,UK,1920329.42065984,1332833.3220594581,49.940235970302105,0.47556492934480654
49,auto_enrolment,UK,1742179.6451652814,1348416.5514473617,46.95993143708669,0.44003213613860215
50,auto_enrolment,UK,1857151.7009875649,1344302.7727237663,49.767668048298425,0.4620107250956167
51,auto_enrolment,UK,1761071.412698723,1346412.7925662012,46.65838223054646,0.450121933849817
52,auto_enrolment,UK,1817974.1935420278,1328645.515451438,49.27807659737987,0.4667262449919336
53,auto_enrolment,UK,1861246.3342200264,1292938.066208778,49.958195656999045,0.46656517676342335
54,auto_enrolment,UK,1879043.2158120042,1323920.7806674996,48.09536658799337,0.4652575058061048
55,auto_enrolment,UK,1864092.8116164566,1278412.2183573395,49.241853523675054,0.46172497891228126
56,auto_enrolment,UK,1833848.411046103,1312612.0531724254,47.07266502710118,0.44970943299073496
57,auto_enrolment,UK,1851532.4553830759,1331483.5977433324,47.368357299359594,0.4591669873104609
58,auto_enrolment,UK,1973815.6452846231,1427171.1025843464,47.5284040109779,0.44985696410650555
59,auto_enrolment,UK,1815138.6657068112,1337371.3112431453,49.39905579372125,0.4522161165519136
60,auto_enrolment,UK,1816607.8963411383,1337349.2033496946,49.93336830636125,0.4451956514937141
61,auto_enrolment,UK,1861198.508709886,1322589.5858965677,49.74771720046304,0.46261162050556526
62,auto_enrolment,UK,1833745.6095959775,1427508.561193508,50.22839448948142,0.4423608155087977
63,auto_enrolment,UK,1921595.6452532893,1417143.7248810614,49.3374918353478,0.4536194221800429
64,auto_enrolment,UK,1788560.266910861,1254848.818316084,47.73063023420342,0.46226061280057285
65,auto_enrolment,UK,1803178.7308023686,1325032.9326936794,48.28278997066284,0.4455320973065431
66,auto_enrolment,UK,1926577.729033021,1427948.8946971716,49.65660432309273,0.4439302962454519
67,auto_enrolment,UK,1950589.4530766588,1357789.5672697495,51.30006235878096,0.4812097452657509
68,auto_enrolment,UK,1840924.3299976336,1342063.5774623114,48.43142120882624,0.44665395186922163
69,auto_enrolment,UK,1979047.4549554733,1386327.7167978664,50.60795742986973,0.4741717969563912
70,auto_enrolment,UK,1845927.2790299896,1347410.7648366345,49.45652688520891,0.4650238028822913
71,auto_enrolment,UK,1817045.0363865753,1326694.4109793967,47.50260987004411,0.4565609883459263
72,auto_enrolment,UK,1891970.4254832952,1377337.696396333,49.69716108365921,0.44745451138955494
73,auto_enrolment,UK,1875458.68278063,1289643.1409337828,48.09901312860467,0.476598147900297
74,auto_enrolment,UK,1826157.4428747864,1338303.7541817718,48.41221859542776,0.4545769082079618
75,auto_enrolment,UK,1929953.4359136831,1446266.3522065773,48.48106261180576,0.44721949334833666
76,auto_enrolment,UK,1786406.7921815545,1309586.6425985056,47.74896308462567,0.4545573905919853
77,auto_enrolment,UK,1759714.2847912146,1302372.1017863161,47.78271963638003,0.4631993137241699
78,auto_enrolment,UK,1788967.8872239254,1294591.307883831,48.95139220707006,0.4591505748126046
79,auto_enrolment,UK,1823472.7792938277,1332051.678335628,48.59576475508642,0.46678605859867317
80,auto_enrolment,UK,1794808.174581171,1315835.4639680893,48.4992138121168,0.4560713152763034
81,auto_enrolment,UK,1806065.5227365638,1353837.9413150083,49.05436535926399,0.44124348845445227
82,auto_enrolment,UK,1872762.6891105534,1396583.9116282072,47.787480520512005,0.4483298655344077
83,auto_enrolment,UK,1762392.685528041,1276495.3942819894,46.94035922223255,0.44692181288930843
84,auto_enrolment,UK,1898610.9148856192,1372093.9636131926,49.82699782872532,0.46127222390834954
85,auto_enrolment,UK,1883399.907767353,1354690.4239420705,47.7935126220494,0.4522508401360483
86,auto_enrolment,UK,1842503.750443253,1292363.6403956458,49.54637263322779,0.4747086388123585
87,auto_enrolment,UK,1869622.718200653,1380172.4058361398,49.47438911675774,0.45124446794286643
88,auto_enrolment,UK,1770485.3571414046,1328014.3679524013,48.2266542694059,0.4321446739976489
89,auto_enrolment,UK,1814188.4122425758,1279683.073904724,50.59336203272097,0.4607588145277013
90,auto_enrolment,UK,1834760.4679218102,1330739.7071620065,48.113595108655474,0.4496217002166689
91,auto_enrolment,UK,1794305.9224062276,1355035.1491866307,47.421158848100895,0.4442126315903645
92,auto_enrolment,UK,1988578.5004269122,1378800.1251045014,51.28977671262435,0.48798938123148394
93,auto_enrolment,UK,1840298.9265160346,1285924.5965696233,49.85383891893784,0.46955944353293044
94,auto_enrolment,UK,1870269.4770431924,1317740.8495393125,49.37702765251587,0.47092815161052615
95,auto_enrolment,UK,1873830.9695383671,1360635.6638941523,47.99541071099006,0.4559239609389494
96,auto_enrolment,UK,1890509.063414413,1287874.0116010564,48.52443965550695,0.47786148284603813
97,auto_enrolment,UK,1915148.129319715,1335701.4195501124,48.981534732887525,0.466051124954318
98,auto_enrolment,UK,1798696.3163637538,1303701.8416943292,49.16918521634961,0.4587669191690831
99,auto_enrolment,UK,1798176.3596792046,1345747.2483992316,49.4721106094285,0.4430285833265144
